,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_snow_depth,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max
22240,6,6.2,0.77,1.0312,0.35,0.0,0,0.1,6.6,1.9,10.2
22241,8,5.0,0.91,1.0262,0.24,0.1,0,0.0,9.0,8.2,9.8
22242,4,2.5,0.87,1.028,0.19,0.0,0,6.9,6.4,2.2,10.3
22243,5,6.0,0.87,1.0243,0.62,0.0,0,5.1,6.4,2.6,9.6
22244,6,6.6,0.8,1.0177,0.59,0.0,0,4.8,7.0,4.9,9.6
22245,6,3.8,0.83,1.0208,0.49,0.0,0,1.4,6.6,2.3,9.0
22246,2,2.5,0.9,1.0202,0.38,0.0,0,6.8,3.1,-0.4,6.6
22247,5,2.6,0.89,1.0207,0.59,0.0,0,5.4,3.4,-0.2,8.5
22248,3,2.5,0.84,1.026,0.58,0.0,0,4.6,0.6,-4.5,3.7
22249,7,4.0,0.89,1.0247,0.46,0.94,0,0.2,0.3,-5.7,4.9
22250,8,2.9,0.97,1.0146,0.12,0.75,0,0.0,6.4,4.6,8.2
22251,8,2.3,0.96,1.0175,0.12,0.32,0,0.0,4.7,3.2,5.9
22252,8,6.6,0.88,1.0016,0.12,0.35,0,0.0,4.1,3.2,5.5
22253,6,7.4,0.78,0.9858,0.27,0.0,0,1.7,5.8,-0.6,8.9
22254,4,3.3,0.84,0.9963,0.47,0.0,0,5.7,3.1,-0.9,7.2
22255,8,1.9,0.93,1.0008,0.12,0.34,0,0.0,2.7,0.1,4.7
22256,7,4.0,0.93,0.9987,0.12,0.41,0,0.0,3.8,1.3,5.0
22257,7,2.0,0.86,1.0036,0.12,0.01,0,0.0,3.4,-1.0,5.6
22258,4,2.5,0.89,1.0096,0.39,0.0,0,4.1,2.0,-1.0,4.3
22259,3,3.9,0.86,1.0077,0.31,0.0,0,2.6,0.3,-3.5,2.7
22260,6,7.7,0.82,0.9967,0.3,0.08,0,0.0,3.2,1.0,5.5
22261,8,4.2,0.94,0.9962,0.19,0.17,0,0.0,6.5,4.7,8.0
22262,7,4.1,0.86,1.0088,0.2,0.15,0,0.8,7.3,5.2,9.2
22263,7,6.9,0.77,1.0079,0.17,0.62,0,0.5,8.2,6.3,10.1
22264,6,4.7,0.93,1.0099,0.18,0.42,0,0.0,8.0,3.1,9.3
22265,5,4.6,0.9,1.016,0.39,0.0,0,4.3,8.2,2.0,11.5
22266,5,5.4,0.82,1.0177,0.26,0.15,0,1.8,9.2,5.8,11.4
22267,2,6.1,0.83,1.0216,0.48,0.0,0,6.4,7.5,5.3,10.8
22268,4,6.3,0.8,1.0149,0.4,0.0,0,4.6,9.7,6.8,13.0
22269,6,4.3,0.82,1.0174,0.19,0.0,0,0.8,9.3,6.5,11.5
22270,7,6.3,0.89,1.017,0.26,0.59,0,0.0,7.4,4.9,10.2
22271,7,5.9,0.87,1.0115,0.2,0.68,0,0.9,12.8,9.6,14.9
22272,7,4.3,0.93,1.0107,0.27,0.77,0,0.0,11.4,8.6,12.5
22273,7,4.9,0.87,1.0098,0.09,0.18,0,0.0,6.0,4.0,9.0
22274,5,3.0,0.87,1.0224,0.33,0.0,0,3.0,3.1,-0.2,5.8
22275,7,5.9,0.83,1.0219,0.26,0.0,0,1.8,3.6,0.9,5.3
22276,8,11.0,0.77,0.9916,0.28,1.31,0,0.0,4.8,4.2,5.6
22277,7,4.1,0.86,0.9779,0.29,0.04,0,2.2,4.3,1.1,6.1
22278,5,3.8,0.9,0.9865,0.31,0.0,0,0.0,1.5,-3.4,4.7
22279,7,4.5,0.87,1.0005,0.15,0.26,0,0.0,3.6,0.8,5.0
22280,8,3.6,0.92,1.0031,0.12,0.24,0,0.0,2.9,2.1,4.3
22281,7,2.1,0.94,1.008,0.18,0.02,0,0.3,2.3,0.5,3.5
22282,8,2.4,0.89,1.0138,0.25,0.0,0,0.1,2.6,1.8,3.7
22283,8,3.8,0.82,1.0148,0.18,0.01,0,0.0,3.0,2.0,3.9
22284,8,4.1,0.87,1.0157,0.06,0.0,0,0.0,2.1,1.3,2.9
22285,8,4.0,0.88,1.0161,0.07,0.14,0,0.0,2.3,1.5,3.0
22286,8,3.1,0.87,1.0158,0.07,0.0,0,0.0,2.7,0.6,3.6
22287,8,3.8,0.94,1.013,0.15,0.62,0,0.0,1.7,0.2,2.7
22288,7,2.0,0.96,1.0146,0.14,0.13,0,0.0,1.0,-2.3,2.9
22289,8,1.7,0.98,1.0231,0.11,0.02,0,0.0,0.6,-1.7,2.0
22290,6,2.3,0.93,1.0248,0.18,0.0,0,0.2,0.8,-2.0,3.3
22291,8,5.9,0.85,1.0202,0.24,0.44,0,0.0,2.5,0.6,5.2
22292,6,6.1,0.88,1.009,0.11,0.48,0,1.1,5.0,0.9,7.6
22293,6,4.6,0.87,1.0162,0.22,0.0,0,1.1,2.7,-0.4,4.7
22294,6,3.0,0.77,1.0188,0.33,0.0,0,0.0,1.3,-1.0,3.5
22295,7,2.8,0.79,1.0263,0.37,0.0,0,1.0,0.6,-3.4,3.7
22296,8,3.5,0.8,1.0258,0.31,0.1,0,0.0,0.3,-1.2,1.8
22297,8,3.0,0.96,1.0183,0.14,0.29,2,0.0,1.2,-0.9,4.8
22298,7,5.1,0.89,1.0225,0.19,0.1,0,0.5,4.8,3.2,6.6
22299,8,8.5,0.86,1.0113,0.28,0.55,0,0.0,6.2,4.2,8.5
22300,7,7.9,0.65,1.0011,0.11,0.11,0,1.4,8.4,5.6,11.3
22301,6,9.4,0.72,0.9927,0.32,0.64,0,2.6,8.6,5.5,12.3
22302,7,4.5,0.84,0.9916,0.47,0.0,0,2.8,4.5,-1.1,10.4
22303,7,3.5,0.83,0.9958,0.46,1.94,0,0.8,3.5,0.4,7.2
22304,7,4.1,0.9,0.9971,0.32,0.06,9,1.0,1.2,0.1,3.4
22305,6,3.3,0.84,1.0035,0.45,0.36,4,4.2,1.4,-0.7,4.0
22306,7,5.6,0.88,1.0151,0.57,0.08,2,0.3,3.1,0.9,5.5
22307,8,4.8,0.92,1.0135,0.31,0.25,0,0.0,3.1,0.9,5.4
22308,8,2.8,0.98,1.0047,0.12,2.8,0,0.0,5.0,4.4,6.4
22309,7,6.7,0.87,0.9964,0.17,0.24,0,0.9,8.6,6.4,11.0
22310,8,5.5,0.8,1.0015,0.31,0.0,0,0.0,1.8,-0.6,6.5
22311,5,3.4,0.78,1.0025,0.39,0.01,0,7.2,0.5,-3.8,3.9
22312,8,2.9,0.91,0.9943,0.76,0.02,0,0.0,3.6,1.8,5.3
22313,8,4.3,0.94,1.0007,0.24,1.18,0,0.0,6.5,2.8,10.7
22314,7,4.3,0.9,0.9972,0.19,1.6,0,0.3,9.2,7.3,12.1
22315,6,4.0,0.83,1.0114,0.26,0.01,0,3.0,7.4,3.4,11.1
22316,7,2.7,0.83,1.0119,0.59,0.03,0,1.4,7.9,5.4,11.3
22317,8,4.9,0.92,1.0091,0.41,1.39,0,0.0,4.5,0.2,8.3
22318,8,6.6,0.88,0.9992,0.29,0.16,3,0.0,-2.4,-4.4,0.3
22319,8,6.2,0.79,1.0007,0.32,0.06,4,0.0,-5.9,-7.7,-4.4
22320,5,3.3,0.75,1.0069,0.58,0.0,6,6.1,-7.4,-10.6,-4.2
22321,5,3.2,0.79,1.0129,0.95,0.0,4,2.6,-6.9,-12.6,-2.4
22322,1,1.9,0.77,1.0285,0.84,0.0,4,8.6,-6.5,-12.9,0.3
22323,0,4.8,0.73,1.0339,1.12,0.0,3,7.5,-6.6,-12.3,-3.0
22324,0,3.0,0.66,1.0393,1.01,0.0,3,8.9,-6.0,-13.7,0.8
22325,5,6.4,0.49,1.0372,1.18,0.0,3,7.2,-0.5,-6.2,4.2
22326,8,7.7,0.67,1.0267,0.97,0.18,3,0.0,2.1,0.9,3.8
22327,8,6.0,0.82,1.0172,0.33,0.05,0,0.9,7.3,3.6,11.5
22328,7,5.9,0.79,1.0162,0.59,0.0,0,0.4,9.3,7.1,12.1
22329,7,6.9,0.77,1.0122,0.61,0.32,0,0.4,8.4,6.0,11.6
22330,5,5.4,0.77,1.0159,0.65,0.0,0,7.1,7.3,2.5,11.8
22331,6,7.3,0.67,1.0142,1.11,0.0,0,7.1,12.0,8.4,16.7
22332,2,5.4,0.54,1.014,1.15,0.0,0,9.4,13.3,8.9,18.2
22333,4,5.8,0.58,1.0185,1.26,0.0,0,0.9,12.1,8.8,16.3
22334,6,5.3,0.64,1.0293,0.76,0.0,0,2.0,14.1,10.8,18.2
22335,0,5.3,0.68,1.0298,0.77,0.0,0,9.0,14.5,10.1,20.0
22336,4,3.8,0.67,1.0266,1.3,0.37,0,5.6,13.8,9.4,19.0
22337,4,3.5,0.75,1.0329,1.12,0.0,0,4.8,7.9,0.7,11.6
22338,6,2.3,0.79,1.0397,1.14,0.0,0,5.5,5.6,0.1,9.7
22339,2,3.1,0.76,1.0374,1.2,0.0,0,9.8,7.2,0.5,12.5
22340,2,3.2,0.86,1.0337,1.51,0.0,0,7.8,5.1,-0.3,9.8
22341,0,2.8,0.68,1.0309,1.47,0.0,0,10.0,7.8,-1.8,16.9
22342,4,3.2,0.65,1.0279,1.53,0.0,0,6.8,10.3,4.9,16.6
22343,8,2.6,0.94,1.0216,1.09,2.42,0,0.0,4.5,3.2,5.9
22344,3,3.9,0.64,1.0272,0.34,0.0,0,10.2,2.5,-3.1,6.5
22345,3,1.8,0.71,1.0334,1.69,0.0,0,10.3,0.5,-5.5,7.3
22346,2,1.9,0.74,1.0263,1.6,0.0,0,9.3,0.9,-5.3,6.5
22347,7,1.4,0.81,1.0232,1.46,0.15,0,0.0,3.7,1.3,6.7
22348,8,3.0,0.91,1.0188,0.5,0.15,0,0.0,4.4,2.1,6.2
22349,8,4.9,0.76,1.0168,0.28,0.16,0,0.0,7.0,1.8,10.9
22350,6,9.9,0.69,1.0002,0.8,0.09,0,2.4,10.1,6.4,14.2
22351,7,9.0,0.73,1.0053,0.85,0.23,0,0.2,7.2,4.7,10.4
22352,7,9.0,0.78,0.9975,0.72,0.52,0,2.3,6.7,3.3,10.1
22353,7,5.3,0.8,1.0081,0.87,0.81,0,1.4,5.4,3.4,8.9
22354,6,5.4,0.83,1.0129,0.82,0.07,0,2.8,6.1,4.7,9.3
22355,7,3.6,0.84,1.0227,1.03,0.53,0,0.5,5.8,4.2,8.3
22356,6,3.6,0.78,1.025,0.74,0.03,0,1.9,4.7,-1.1,7.9
22357,6,2.2,0.87,1.0246,0.82,0.07,0,0.0,2.9,-2.0,6.5
22358,4,4.3,0.68,1.0233,0.9,0.0,0,7.2,4.5,0.1,9.0
22359,5,2.7,0.61,1.0286,1.51,0.04,0,6.1,4.0,-2.0,8.4
22360,7,5.5,0.77,1.0232,1.51,0.01,0,0.2,6.3,4.9,8.4
22361,7,3.6,0.75,1.0248,0.62,0.0,0,1.2,6.2,3.7,8.0
22362,5,3.1,0.73,1.0256,0.81,0.0,0,1.8,7.7,4.0,12.5
22363,2,3.7,0.68,1.023,1.26,0.0,0,9.9,8.7,3.2,16.2
22364,6,2.5,0.8,1.0204,1.99,0.0,0,3.6,8.2,1.6,14.9
22365,4,5.6,0.68,1.0175,1.26,0.14,0,6.6,10.7,4.5,16.5
22366,5,6.9,0.68,1.0191,1.69,0.04,0,5.0,6.6,2.1,10.6
22367,7,6.2,0.62,1.0271,1.34,0.0,0,2.2,10.0,4.9,14.0
22368,2,4.8,0.51,1.029,1.38,0.0,0,11.7,13.1,7.0,20.8
22369,1,1.9,0.44,1.0303,2.36,0.0,0,11.7,14.6,5.0,24.4
22370,0,2.4,0.44,1.0225,2.39,0.0,0,11.7,16.8,8.5,25.7
22371,3,3.3,0.64,1.0207,2.38,0.0,0,11.4,12.5,4.9,19.6
22372,7,4.1,0.76,1.0254,1.92,0.0,0,0.2,5.9,3.3,8.3
22373,4,3.8,0.64,1.0266,0.96,0.0,0,9.7,7.6,3.2,12.2
22374,6,2.4,0.73,1.0246,2.01,0.0,0,1.1,5.3,2.1,8.8
22375,6,6.6,0.78,1.0113,0.8,0.31,0,2.5,3.6,-0.4,6.4
22376,7,5.4,0.86,1.0124,1.05,0.68,0,3.9,1.7,-0.5,5.4
22377,7,6.4,0.87,1.0164,1.42,0.85,3,0.6,1.9,-0.4,6.0
22378,6,4.2,0.67,1.0234,0.83,0.0,0,3.2,4.1,-0.1,8.8
22379,7,4.1,0.63,1.0152,1.51,0.12,0,4.8,8.1,2.4,13.7
22380,8,2.7,0.93,1.0116,1.46,1.5,0,0.0,8.6,5.7,10.8
22381,7,3.8,0.85,1.0118,0.46,0.39,0,0.0,5.3,1.6,9.8
22382,4,2.7,0.84,1.0261,0.6,0.08,0,4.2,2.3,-2.1,8.0
22383,3,2.4,0.7,1.0319,1.55,0.0,0,6.1,3.9,-3.3,10.4
22384,4,2.3,0.75,1.0311,2.01,0.05,0,6.0,3.4,-2.8,9.1
22385,4,2.4,0.67,1.0301,1.92,0.0,0,7.6,4.5,-2.5,10.3
22386,5,3.1,0.59,1.0276,1.99,0.0,0,8.1,7.2,0.4,13.1
22387,5,3.3,0.58,1.0251,2.27,0.0,0,6.0,8.2,1.5,12.8
22388,6,2.5,0.68,1.0221,1.91,0.28,0,1.0,9.6,3.0,14.8
22389,6,1.7,0.84,1.0198,1.39,0.18,0,1.5,9.4,3.7,13.3
22390,1,1.5,0.71,1.0176,1.3,0.0,0,8.8,10.3,1.8,17.7
22391,3,3.4,0.68,1.0171,2.26,0.0,0,9.8,10.4,4.0,17.6
22392,3,3.1,0.64,1.025,2.58,0.0,0,11.6,6.9,-0.5,12.7
22393,1,2.5,0.66,1.0286,2.95,0.0,0,13.1,7.4,-1.0,14.1
22394,5,4.1,0.57,1.0271,3.1,0.0,0,10.0,8.5,2.0,14.3
22395,3,3.4,0.62,1.0264,2.76,0.0,0,9.6,6.7,0.8,12.2
22396,2,2.5,0.54,1.0202,0.45,0.0,0,13.1,8.0,-0.7,14.8
22397,2,2.5,0.48,1.0109,3.3,0.0,0,13.4,9.6,0.0,16.8
22398,4,2.2,0.47,1.004,3.21,0.0,0,9.7,13.0,1.6,21.0
22399,6,7.0,0.66,1.0039,2.66,0.11,0,4.0,10.2,6.5,14.2
22400,7,1.9,0.82,1.0126,1.42,0.0,0,2.1,7.7,4.9,13.0
22401,4,2.7,0.66,1.014,1.28,0.0,0,8.6,9.1,2.8,14.1
22402,4,3.8,0.67,1.0175,2.4,0.0,0,3.6,7.6,1.3,12.1
22403,5,5.1,0.59,1.019,1.62,0.08,0,6.1,8.8,-1.2,14.7
22404,7,10.6,0.67,1.001,1.99,0.56,0,1.3,10.1,6.1,14.2
22405,5,5.9,0.75,1.005,1.19,0.42,0,4.9,6.9,2.6,11.8
22406,7,3.5,0.72,1.007,1.7,0.28,0,2.8,7.6,3.9,12.4
22407,4,3.2,0.75,1.0132,1.9,0.37,0,5.9,7.0,1.5,12.8
22408,6,5.7,0.64,1.0147,2.15,0.01,0,2.8,11.3,1.4,17.6
22409,6,7.3,0.52,1.0042,1.87,0.01,0,10.7,20.7,12.4,27.5
22410,7,5.9,0.59,1.0047,2.8,0.11,0,0.6,18.4,15.0,21.9
22411,8,2.4,0.85,1.0083,1.15,0.06,0,0.1,14.4,11.8,16.7
22412,5,2.3,0.77,1.0111,1.15,0.13,0,4.6,13.1,6.5,18.5
22413,4,1.9,0.74,1.0078,2.35,0.42,0,10.6,13.1,4.5,21.4
22414,6,2.3,0.74,1.0075,3.09,0.0,0,5.6,12.7,8.0,17.9
22415,6,3.7,0.83,1.0046,2.12,0.7,0,1.3,11.0,6.9,15.1
22416,5,4.9,0.77,1.0016,1.7,0.13,0,5.6,11.7,7.5,17.1
22417,6,5.0,0.86,1.0033,2.21,0.95,0,1.8,11.3,6.7,15.4
22418,6,3.0,0.84,1.0121,1.51,0.19,0,4.4,11.3,6.7,16.9
22419,6,2.8,0.86,1.0165,2.06,0.99,0,3.2,10.5,6.7,16.0
22420,7,3.5,0.74,1.0191,2.05,0.0,0,2.6,12.3,5.9,16.9
22421,4,8.0,0.59,1.0054,2.1,0.09,0,7.4,14.0,9.9,18.0
22422,7,7.6,0.8,1.004,2.46,0.39,0,0.0,10.7,9.3,12.0
22423,5,5.8,0.68,1.0126,0.97,0.0,0,4.5,12.1,8.9,16.1
22424,6,5.9,0.7,1.0095,2.18,0.42,0,3.7,12.9,9.1,16.8
22425,7,6.2,0.82,1.012,1.49,0.83,0,2.0,10.0,7.7,13.8
22426,7,4.9,0.75,1.0124,1.67,0.18,0,2.5,11.4,8.7,15.3
22427,8,4.9,0.86,1.0171,1.71,0.41,0,0.2,10.8,7.7,12.5
22428,4,2.1,0.72,1.0238,1.07,0.0,0,11.2,12.4,4.2,19.2
22429,1,2.8,0.71,1.0254,3.38,0.0,0,14.0,13.5,5.4,19.2
22430,0,2.8,0.6,1.0267,3.68,0.0,0,14.8,15.4,4.9,22.2
22431,1,2.7,0.58,1.0222,3.81,0.0,0,13.7,17.1,8.0,23.7
22432,1,3.1,0.5,1.0174,3.56,0.0,0,15.1,18.9,8.2,26.1
22433,2,2.8,0.49,1.0147,4.0,0.02,0,15.0,21.0,9.4,28.5
22434,6,3.6,0.73,1.0186,3.76,0.21,0,3.2,21.0,17.6,24.9
22435,6,2.0,0.79,1.0201,2.16,1.02,0,6.8,21.1,16.5,27.3
22436,7,3.1,0.91,1.0201,2.48,0.0,0,0.0,17.6,14.8,20.5
22437,8,2.9,0.86,1.0233,0.77,0.0,0,0.2,16.1,13.9,19.5
22438,6,2.3,0.79,1.0233,0.88,0.0,0,1.8,17.1,12.8,21.5
22439,4,1.4,0.75,1.0227,1.58,0.0,0,7.4,18.1,11.5,24.8
22440,2,1.9,0.66,1.0213,2.83,0.0,0,12.8,20.4,11.5,26.8
22441,3,1.7,0.6,1.0207,3.49,0.0,0,14.3,20.8,11.7,27.4
22442,4,2.5,0.68,1.0192,0.46,0.0,0,12.0,21.1,12.6,26.9
22443,6,4.3,0.69,1.0203,3.37,0.0,0,5.8,18.8,13.1,22.8
22444,0,1.8,0.62,1.0269,2.62,0.0,0,15.4,16.6,8.0,23.5
22445,1,2.8,0.54,1.0214,4.19,0.0,0,15.3,21.0,9.4,28.8
22446,6,2.9,0.62,1.0196,4.13,0.0,0,12.9,20.6,14.4,25.8
22447,5,2.2,0.61,1.0144,3.66,0.0,0,13.9,23.6,12.2,31.7
22448,4,4.1,0.49,1.0106,3.92,0.0,0,13.7,28.1,21.8,34.5
22449,4,3.8,0.54,1.012,3.7,0.0,0,12.2,27.5,21.1,34.2
22450,5,3.7,0.64,1.013,3.53,1.8,0,12.9,24.1,18.5,29.4
22451,6,5.2,0.67,1.0079,3.68,2.1,0,6.5,22.5,18.7,26.6
22452,7,4.4,0.88,1.0073,2.79,0.02,0,0.2,16.5,14.1,19.0
22453,7,3.7,0.82,1.0159,1.05,1.06,0,0.2,14.5,12.1,17.5
22454,6,3.4,0.78,1.0199,1.29,0.0,0,2.1,16.1,12.8,20.7
22455,6,3.1,0.74,1.0195,1.84,0.0,0,3.5,17.9,14.2,22.2
22456,6,2.8,0.67,1.0183,2.27,0.0,0,6.1,18.1,11.0,22.8
22457,5,1.9,0.68,1.0182,2.67,0.0,0,9.6,19.7,11.9,26.5
22458,6,2.6,0.74,1.0156,3.14,0.26,0,7.4,20.5,13.9,28.3
22459,5,2.5,0.75,1.0133,2.51,0.49,0,9.8,22.0,15.4,28.0
22460,7,3.7,0.83,1.0113,2.79,4.84,0,4.5,19.8,15.1,25.4
22461,7,3.9,0.91,1.0114,2.28,0.05,0,0.2,15.7,13.5,18.0
22462,8,4.4,0.92,1.0155,1.19,0.15,0,0.0,13.8,13.2,14.5
22463,4,2.8,0.76,1.0174,0.96,0.0,0,7.3,17.1,12.1,21.6
22464,4,2.2,0.71,1.0154,2.93,0.01,0,8.5,19.9,11.0,26.7
22465,6,2.8,0.85,1.0103,2.78,2.03,0,4.8,18.3,15.0,24.3
22466,7,3.4,0.83,1.0091,1.9,0.15,0,1.2,17.4,13.7,21.2
22467,6,6.9,0.71,1.0067,1.85,0.12,0,5.0,19.6,12.4,24.0
22468,4,3.8,0.67,1.0147,2.53,0.0,0,7.6,19.3,12.1,24.7
22469,6,2.0,0.8,1.0197,2.8,0.06,0,1.9,18.2,13.1,23.2
22470,6,2.4,0.77,1.0208,1.89,0.0,0,4.0,19.2,14.9,23.6
22471,6,2.3,0.78,1.0171,2.31,1.93,0,3.1,18.6,13.1,23.5
22472,6,2.2,0.81,1.0161,2.14,0.0,0,3.4,18.6,14.8,24.6
22473,6,2.4,0.73,1.0118,2.2,0.41,0,5.7,20.5,13.8,25.6
22474,8,2.9,0.92,1.0092,2.32,3.1,0,0.0,19.6,17.3,22.5
22475,8,3.9,0.97,1.0085,0.75,4.99,0,0.0,18.5,15.8,19.8
22476,7,2.8,0.88,1.0129,0.45,0.0,0,1.6,19.1,15.7,22.6
22477,8,3.5,0.79,1.0211,1.69,0.0,0,0.2,18.1,16.1,20.5
22478,4,3.6,0.71,1.0242,1.7,0.0,0,9.9,20.8,17.1,26.2
22479,1,3.2,0.7,1.0231,3.35,0.0,0,14.3,21.2,13.6,27.2
22480,4,2.5,0.75,1.0218,3.41,0.0,0,2.3,17.9,12.3,22.1
22481,1,2.1,0.71,1.021,2.1,0.0,0,13.6,17.0,10.4,22.7
22482,2,1.7,0.67,1.0231,3.41,0.0,0,9.6,18.3,10.5,24.4
22483,3,2.3,0.7,1.0215,2.85,0.0,0,8.0,19.6,13.2,25.3
22484,1,2.7,0.66,1.0175,2.73,0.0,0,14.2,19.4,12.6,25.4
22485,6,2.2,0.82,1.0099,3.12,0.09,0,0.9,19.1,14.7,23.2
22486,4,2.8,0.78,1.0084,1.2,0.18,0,8.7,20.6,16.1,26.7
22487,6,4.5,0.73,1.0099,2.52,0.04,0,4.6,20.4,17.6,25.0
22488,6,4.3,0.81,1.0118,2.05,1.32,0,3.2,19.2,16.2,25.1
22489,6,5.7,0.72,1.0105,1.88,0.52,0,4.2,19.2,15.5,23.8
22490,5,6.9,0.68,1.0116,2.37,0.0,0,9.6,17.8,14.8,22.3
22491,5,5.3,0.65,1.0086,2.95,0.06,0,7.0,19.5,14.5,26.0
22492,6,6.8,0.71,1.008,2.46,1.44,0,3.8,18.1,14.8,22.1
22493,6,3.6,0.82,1.0101,2.18,0.22,0,4.6,16.9,14.2,21.1
22494,6,1.7,0.82,1.0139,2.17,0.05,0,0.2,15.3,10.6,19.1
22495,6,2.0,0.79,1.0135,1.43,0.0,0,0.5,15.7,10.4,19.8
22496,5,1.4,0.78,1.013,1.71,0.2,0,7.1,17.4,11.1,22.6
22497,6,2.4,0.73,1.009,2.57,0.05,0,4.6,19.2,14.9,23.5
22498,6,5.9,0.81,1.0037,1.98,0.24,0,2.6,18.6,16.5,22.5
22499,7,5.1,0.72,1.0033,1.83,0.0,0,2.9,18.7,14.4,23.0
22500,6,7.1,0.73,1.0086,1.99,0.11,0,5.2,17.0,14.7,20.8
22501,6,5.0,0.8,1.0157,2.1,1.58,0,3.0,16.7,13.8,22.0
22502,6,3.4,0.86,1.0168,1.84,0.07,0,4.1,17.2,13.5,22.4
22503,4,1.9,0.83,1.0191,2.08,0.0,0,6.9,18.5,12.3,24.3
22504,5,1.6,0.75,1.0196,2.44,0.0,0,5.7,20.0,13.7,26.2
22505,4,2.9,0.75,1.0207,2.35,0.0,0,7.2,19.6,13.9,25.2
22506,1,2.8,0.72,1.0209,2.66,0.0,0,13.6,18.8,12.5,24.9
22507,5,3.7,0.7,1.0145,3.18,0.0,0,9.0,21.0,14.1,27.0
22508,6,5.8,0.82,1.0121,2.34,0.81,0,1.2,15.5,11.9,18.5
22509,6,5.0,0.9,1.0178,0.8,0.57,0,0.3,13.9,10.9,17.4
22510,8,4.1,0.86,1.0158,0.97,0.06,0,0.0,16.8,14.5,18.8
22511,7,4.0,0.82,1.0143,1.02,0.0,0,0.2,17.6,15.2,20.0
22512,5,3.0,0.84,1.0166,0.97,0.05,0,4.2,17.6,13.3,22.4
22513,5,2.2,0.77,1.0177,1.97,0.35,0,6.1,19.6,11.8,25.6
22514,6,4.5,0.83,1.0154,2.26,0.0,0,5.4,18.8,15.5,22.4
22515,5,2.6,0.83,1.0217,2.04,0.0,0,1.6,17.7,13.9,21.6
22516,2,4.0,0.66,1.0268,1.51,0.0,0,12.8,16.9,11.3,21.3
22517,3,2.5,0.69,1.0228,2.9,0.13,0,12.5,16.9,9.4,23.0
22518,6,3.7,0.84,1.0151,2.78,0.98,0,1.6,15.7,11.8,20.5
22519,6,3.4,0.88,1.0171,1.49,1.06,0,2.0,14.7,11.6,18.8
22520,7,4.0,0.89,1.0188,1.28,1.37,0,0.9,15.8,14.2,18.7
22521,8,3.7,0.93,1.0188,0.99,1.55,0,0.1,15.7,14.4,18.1
22522,6,3.2,0.84,1.0194,0.66,0.0,0,1.2,17.4,14.2,21.1
22523,4,2.9,0.81,1.0241,1.18,0.0,0,5.0,16.7,13.0,22.1
22524,7,1.5,0.84,1.0281,1.61,0.0,0,0.0,15.1,9.7,17.1
22525,2,1.6,0.81,1.0266,0.8,0.0,0,10.0,16.0,9.1,23.3
22526,0,1.7,0.75,1.0209,2.41,0.0,0,12.4,18.1,10.5,25.6
22527,3,3.6,0.87,1.0184,2.66,0.0,0,7.7,16.0,13.0,20.0
22528,1,1.9,0.78,1.0202,2.21,0.0,0,12.2,17.9,11.3,25.4
22529,3,1.3,0.74,1.0233,2.51,0.0,0,10.4,17.9,10.9,25.5
22530,4,1.9,0.72,1.0233,2.34,0.0,0,8.2,18.9,12.4,25.5
22531,1,2.5,0.71,1.0171,2.25,0.0,0,12.1,19.7,11.3,27.1
22532,3,2.8,0.77,1.011,2.49,0.44,0,8.3,20.6,14.1,27.3
22533,6,3.1,0.88,1.0129,1.98,0.32,0,3.2,20.2,18.0,23.1
22534,7,4.0,0.85,1.0166,1.24,0.05,0,1.6,18.5,16.3,21.2
22535,6,2.3,0.81,1.0182,1.28,0.0,0,6.8,17.1,13.4,21.3
22536,6,1.7,0.79,1.0186,1.98,0.0,0,9.4,16.2,10.2,21.5
22537,5,2.4,0.79,1.0143,2.07,0.01,0,6.4,18.7,10.7,24.7
22538,7,3.8,0.86,1.0111,1.53,0.25,0,1.2,19.5,15.5,22.5
22539,5,2.6,0.82,1.0164,0.82,0.0,0,2.3,15.4,11.1,20.1
22540,7,1.4,0.84,1.0166,1.25,0.0,0,3.3,16.3,11.8,21.7
22541,4,1.9,0.81,1.0164,1.4,0.0,0,9.5,16.1,10.3,22.2
22542,5,2.8,0.81,1.0156,1.87,0.0,0,3.9,14.4,8.7,19.2
22543,7,2.8,0.74,1.0202,1.28,0.0,0,0.2,12.7,7.4,16.9
22544,6,1.8,0.71,1.0289,1.26,0.0,0,9.8,13.5,8.3,18.4
22545,4,1.8,0.79,1.0289,1.91,0.0,0,10.0,12.9,6.7,20.5
22546,4,4.4,0.77,1.0199,1.94,0.01,0,8.4,15.4,9.0,20.9
22547,6,3.7,0.86,1.0169,1.7,0.0,0,0.6,16.5,13.3,20.3
22548,4,2.8,0.84,1.0163,0.67,0.0,0,4.4,16.7,12.3,22.5
22549,6,4.1,0.79,1.0149,1.33,0.0,0,3.8,18.7,13.4,24.0
22550,5,4.8,0.87,1.0155,1.2,0.71,0,2.2,16.3,10.2,21.6
22551,5,3.2,0.81,1.0224,1.0,0.0,0,7.2,13.6,9.7,18.0
22552,6,5.7,0.83,1.0176,1.33,0.75,0,2.2,11.5,7.2,13.9
